,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34
0,0.0,0.3768021,0.5594271,0.0,0.34687915,0.7793374,0.23267578,0.0,0.5870606,0.33691242,0.5969345,0.15273525,0.0,0.27451098,0.0,0.21132062,0.28287148,0.5574132,0.0,0.0,0.26464447,0.29685038,0.53036356,0.069100425,0.38863656,0.12778133,0.42592448,0.27311695,0.541721,0.2798789,0.0,0.4238388,0.0,1
1,0.0,0.7539039,0.75088704,0.0,0.14065361,1.0785255,0.0,0.0,0.93442076,0.22386351,0.8357669,0.0,0.0,0.457119,0.0,0.4664067,0.0,0.8049479,0.0,0.0,0.03946048,0.57702565,0.2425679,0.0,0.20086902,0.42552876,0.7440233,0.11151007,0.758541,0.15055868,0.0,0.80689746,0.0,1
2,0.0,2.0530443,1.8130623,0.0,0.0,2.289386,0.0,0.0,2.1463578,0.0,1.6821402,0.0,0.0,1.4008154,0.0,1.2972275,0.0,1.5095315,0.0,0.0,0.0,1.5560677,0.0,0.0,0.0,1.3081326,1.6327581,0.0,1.8101245,0.0,0.0,2.133042,1.0,0
3,0.0,1.2493137,1.0044457,0.0,0.33111545,1.5614142,0.26133403,0.0,1.3462806,0.36665195,1.0519955,0.23732096,0.07918312,0.7545461,0.0,0.6446323,0.32909504,0.9432966,0.0,0.0,0.3233459,0.75266886,0.53435445,0.13855343,0.5012747,0.5947593,0.8348066,0.33958703,1.0386974,0.23934709,0.0,1.3346946,1.0,0
4,0.0,1.2023085,0.62946165,0.0,0.7750535,1.7913234,0.85836846,0.0,1.0149615,0.6027312,1.0980253,0.57147056,0.6106766,0.31139526,0.0,0.62454075,0.86475205,1.0332581,0.0,0.0,0.5432101,0.39282468,0.91511726,0.6233734,0.8495555,0.108063795,0.51032406,0.6253755,0.93444085,0.3491723,0.0,1.1261065,1.0,1
5,0.0,0.94907165,0.6758996,0.0,0.4355166,1.2892267,0.28962463,0.0,0.89402753,0.3536223,0.9033693,0.18245587,0.10492526,0.40773293,0.0,0.48186576,0.4475538,0.781935,0.0,0.0,0.36870846,0.45181534,0.6157689,0.25249717,0.4696063,0.31594223,0.61594623,0.34307328,0.8244724,0.2474308,0.0,0.9310332,1.0,1
6,0.0,0.7114813,0.92056113,0.0,0.77187186,1.5169705,1.1294622,0.0,0.97949666,0.69437426,1.0887862,0.70465803,0.60371256,0.16622509,0.0,0.18363017,0.7084656,0.7918206,0.0,0.0,0.8760288,0.1370843,0.9981899,0.6980372,1.0157804,0.17725736,0.23038116,0.93858075,0.7203194,0.5897309,0.0,1.1921469,0.0,1
7,0.0,0.9593553,0.7461743,0.0,0.20068276,1.2377703,0.010507096,0.0,0.76187956,0.20455545,0.79155266,0.033536986,0.011023335,0.46132696,0.0,0.40269744,0.11605644,0.6568686,0.0,0.0,0.22371891,0.5099387,0.30015892,0.10890116,0.2822962,0.39593494,0.4974979,0.076642424,0.8068472,0.19301775,0.0,1.0409029,1.0,1
8,0.0,0.62600404,0.840873,0.0,0.6134067,1.2869594,0.7170682,0.0,0.97810143,0.437942,0.9084593,0.4788069,0.17752165,0.402857,0.0,0.21088113,0.36168846,0.76542664,0.0,0.0,0.5475803,0.348437,0.79635656,0.38179177,0.6917051,0.30259475,0.38781166,0.6288058,0.68062925,0.4513259,0.0,1.0950234,0.0,1
