,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34
0,0.17634377,0.10758964,0.2781394,0.31503868,0.0,0.05396557,0.24724543,0.0,0.25712603,0.089408636,0.07752681,0.0,0.38345903,0.13805106,0.21656996,0.25828257,0.2795692,0.0,0.084335454,0.16910002,0.0,0.26902136,0.26038942,0.35361332,0.39954877,0.17388532,0.19632024,0.2124722,0.14323726,0.19819716,0.0,0.10336311,0.0,-1
1,0.0,0.0,0.66654104,1.0944376,0.0,0.0,0.0,0.0,0.8552475,0.0,0.0,0.0,0.032290258,0.6921578,0.75905526,1.175633,0.6243799,0.0,0.0,0.0,0.0,0.85683036,0.6529029,0.8625928,0.9005434,0.55487686,0.0,0.6257249,0.583842,0.0,0.0,0.0,0.0,0
2,0.98665196,0.84247017,0.0,0.0,0.0,0.59715116,1.2958683,0.0,0.0,0.711597,0.81671274,0.17078136,1.3700528,0.0,0.0,0.0,0.0,0.0,0.8021795,0.9290169,0.81150544,0.0,0.0,0.0,0.0,0.0,1.1500578,0.0,0.0,0.8126341,0.0,0.73295474,0.0,-1
3,0.110298716,0.18395127,0.7603002,1.4544593,0.0,0.0,0.27827,0.0,1.042432,0.0,0.15039515,0.31543607,0.35395247,0.8537861,1.0066904,1.6561413,0.9813673,0.0,0.20014744,0.0,0.19308838,1.1450578,0.98091054,1.1360161,1.2627151,0.7408752,0.0,0.9517407,0.86324465,0.0,0.0,0.12231213,0.0,-1
4,0.18626484,0.12396612,0.7244296,1.1483586,0.0,0.0,0.24984545,0.0,0.8659014,0.0,0.0,0.0,0.5823755,0.59230274,0.6241092,0.99363846,0.4330988,0.0,0.0,0.1353795,0.0,0.89951015,0.8016122,0.7561692,0.98710346,0.5478426,0.041624464,0.48470846,0.21500939,0.0,0.0,0.0,0.0,-1
5,0.13484354,0.022651449,0.6022842,1.1912168,0.0,0.0,0.19327131,0.0,0.89197326,0.0,0.0,0.0,0.48934805,0.6877529,0.60586435,1.0782479,0.3751369,0.0,0.0,0.1301824,0.0,0.88860905,0.72286403,0.8226706,0.98938966,0.59811234,0.0,0.49306145,0.29867858,0.0,0.0,0.0,0.0,-1
6,0.0,0.0,0.81590766,1.4995395,0.0,0.0,0.0,0.0,1.0964049,0.0,0.0,0.0,0.23510739,0.89928466,0.763091,1.4736248,0.5326469,0.0,0.0,0.0,0.0,1.0915979,0.873091,1.13186,1.1790794,0.809072,0.0,0.5615401,0.44114894,0.0,0.0,0.0,0.0,0
7,0.0,0.0,1.2326986,2.0158005,0.0,0.0,0.0,0.0,1.4706576,0.0,0.0,0.04276666,0.0,1.3582088,1.4422183,2.1024122,1.3107259,0.0,0.0,0.0,0.0,1.8850517,1.5801613,1.6239469,1.7257329,1.1451993,0.0,1.2069647,1.0664781,0.0,0.0,0.0,0.0,-1
8,0.0,0.0,1.1172122,1.7376027,0.0,0.0,0.0,0.0,1.3668401,0.0,0.0,0.0,0.18024747,1.1268595,0.9355949,1.7199494,1.02016,0.0,0.0,0.0,0.0,1.4651488,1.0849695,1.262853,1.3915709,1.1470094,0.0,0.63832974,0.57150227,0.0,0.0,0.0,0.0,-1
9,0.53061074,0.41376948,0.43981916,0.61027354,0.0,0.25696933,0.7022862,0.0,0.5230959,0.3060322,0.28356284,0.09405783,1.0257422,0.40210918,0.27565634,0.5810569,0.35142693,0.0,0.3465576,0.5421029,0.20577306,0.5813231,0.31774932,0.31120348,0.57759863,0.48205146,0.54254866,0.12912603,0.14156687,0.319888,0.0,0.1919003,0.0,-1
10,0.2949466,0.040500425,0.45477247,0.53110987,0.0,0.13940528,0.35670736,0.0,0.47999322,0.11521521,0.19624859,0.08533937,0.4481265,0.39037585,0.42052543,0.6852951,0.36601,0.0,0.21587582,0.09629056,0.18013065,0.41804743,0.2793708,0.44826815,0.49893916,0.34443527,0.1880283,0.40355042,0.37952507,0.16569087,0.0,0.12048508,0.0,-1
11,0.0,0.0,0.6036136,0.7847563,0.0,0.0,0.0,0.0,0.6807326,0.0,0.0,0.0,0.06758935,0.48990604,0.5512717,0.87264884,0.46491596,0.0,0.0,0.0,0.0,0.5983998,0.5218571,0.7011038,0.7353724,0.4164794,0.0,0.5078621,0.5022884,0.0,0.0,0.0,0.0,0
12,0.2879576,0.0467872,0.38199335,0.65879065,0.0,0.09488942,0.31249845,0.0,0.54231757,0.18401453,0.14277536,0.024822727,0.40962338,0.4402087,0.37775856,0.7266193,0.33192012,0.0,0.079808705,0.1293073,0.048801746,0.4116757,0.261795,0.4343632,0.589542,0.40358675,0.12868324,0.32121933,0.3423605,0.13686381,0.0,0.044210173,0.0,-1
13,0.16026188,0.32166234,0.59457487,0.6069068,0.0,0.06410745,0.5859353,0.0,0.5203103,0.09177676,0.21267706,0.0,0.7118754,0.41424215,0.36815464,0.44424787,0.4872087,0.0,0.09286556,0.32164592,0.081065685,0.6861393,0.46053824,0.4405047,0.6646232,0.3315544,0.35153005,0.2786505,0.4237197,0.22583574,0.0,0.13635491,0.0,-1
14,0.08729086,0.00037709856,0.6933877,1.24736,0.0,0.0,0.06830135,0.0,0.9840569,0.0,0.0,0.0,0.31101996,0.8299872,0.6867143,1.297789,0.5475383,0.0,0.0,0.0,0.0,0.95328337,0.7686784,0.8557285,1.003056,0.6859919,0.0,0.547539,0.36237484,0.0,0.0,0.0,0.0,0
15,0.13241619,0.11122724,0.34410948,0.48495287,0.0,0.04706815,0.17126942,0.0,0.36091322,0.0,0.027131476,0.0,0.4474908,0.2652429,0.2287534,0.3759894,0.08186148,0.0,0.08869941,0.16709001,0.0041127005,0.35313928,0.28147438,0.3126766,0.41296774,0.20766121,0.16471368,0.11231666,0.005988553,0.10935617,0.0,0.10525261,0.0,-1
16,0.18782169,0.02222138,0.45032287,0.59304315,0.0,0.13635033,0.37306136,0.0,0.5450384,0.04640726,0.17613621,0.0,0.37164432,0.47495273,0.4463154,0.60655683,0.38461968,0.0,0.13999876,0.08014192,0.0931165,0.5690928,0.3537264,0.43196598,0.5006064,0.39312008,0.18644881,0.3797871,0.34299642,0.22355422,0.0,0.09429808,0.0,-1
17,0.30342335,0.10265495,0.42158115,0.64133483,0.0,0.10954386,0.28920984,0.0,0.5585509,0.15333831,0.118483424,0.07703997,0.5698448,0.4599378,0.37810022,0.7273253,0.28247812,0.0,0.11512521,0.21948661,0.11236937,0.36358792,0.30304843,0.46898103,0.6172398,0.386092,0.15627389,0.301383,0.27015403,0.17980523,0.0,0.09673936,0.0,-1
18,0.0,0.0,0.81505424,1.1730973,0.0,0.0,0.0,0.0,1.0118228,0.0,0.0,0.0,0.0,0.7804302,0.6377005,1.2003838,0.56897455,0.0,0.0,0.0,0.0,0.99402773,0.7978544,0.8961854,0.9928896,0.690244,0.0,0.48190743,0.28988302,0.0,0.0,0.0,0.0,0
